guessed,id,cert,true,notes
nl,179665.xml,0.895261287689209,nl,
nl,9137.xml,0.8952663540840149,nl,
nl,116655.xml,0.8952679634094238,nl,
nl,183865.xml,0.895273745059967,nl,
nl,15726.xml,0.8952750563621521,nl,
nl,176.xml,0.8952763676643372,nl,
nl,158626.xml,0.8952764272689819,nl,
nl,182522.xml,0.8952838778495789,nl,
nl,11422.xml,0.8952912092208862,nl,
nl,32779.xml,0.8952986001968384,nl,
nl,14677.xml,0.8953116536140442,nl,
nl,13820.xml,0.8953121304512024,nl,
nl,186812.xml,0.8953194618225098,nl,
nl,9547.xml,0.8953247666358948,nl,
nl,4722.xml,0.8953326344490051,nl,
nl,166978.xml,0.8953381776809692,nl,
nl,189590.xml,0.8953462243080139,nl,
nl,19861.xml,0.8953549861907959,nl,
nl,155654.xml,0.8953710794448853,nl,
nl,9570.xml,0.8954287767410278,nl,
nl,158960.xml,0.89543217420578,nl,
nl,4717.xml,0.8954386711120605,nl,
nl,111257.xml,0.895450234413147,nl,
nl,17960.xml,0.8954870104789734,nl,
nl,17531.xml,0.8954876065254211,nl,
nl,38785.xml,0.8954960703849792,nl,
nl,160098.xml,0.8954976797103882,nl,
nl,32750.xml,0.8955017924308777,nl,
nl,36580.xml,0.8955031037330627,nl,
nl,5088.xml,0.8955081105232239,nl,
nl,187939.xml,0.8955135941505432,nl,
nl,160657.xml,0.8955255746841431,nl,
nl,190487.xml,0.8955283761024475,nl,
nl,9160.xml,0.8955284357070923,nl,
nl,178411.xml,0.8955487012863159,nl,
nl,184117.xml,0.895551323890686,nl,
nl,4263.xml,0.8955748677253723,nl,
nl,21106.xml,0.895576000213623,nl,
nl,176793.xml,0.8955790400505066,nl,
nl,186694.xml,0.8955861926078796,nl,
nl,9096.xml,0.8955868482589722,nl,
nl,9507.xml,0.8956223726272583,nl,
nl,191340.xml,0.8956233263015747,nl,
nl,118436.xml,0.8956263065338135,nl,
nl,9898.xml,0.8956910371780396,nl,
nl,188453.xml,0.8956913948059082,nl,
nl,19462.xml,0.8956926465034485,nl,
nl,183507.xml,0.8956997990608215,nl,
nl,175843.xml,0.8957038521766663,nl,
nl,193271.xml,0.8957083225250244,nl,
nl,2767.xml,0.8957183957099915,nl,
nl,163752.xml,0.8957218527793884,nl,
nl,21585.xml,0.8957282900810242,nl,
nl,9732.xml,0.8957440257072449,nl,
nl,36066.xml,0.8957562446594238,nl,
nl,115345.xml,0.8957571387290955,nl,
nl,11878.xml,0.8957654237747192,nl,
nl,22232.xml,0.8957727551460266,nl,
nl,184469.xml,0.8957877159118652,nl,
nl,20456.xml,0.8957976698875427,nl,
nl,20202.xml,0.8958055377006531,nl,
nl,34237.xml,0.8958085775375366,nl,
nl,1670.xml,0.8958108425140381,nl,
nl,116631.xml,0.8958209753036499,nl,
nl,183580.xml,0.8958285450935364,nl,
nl,33985.xml,0.8958325386047363,nl,
nl,11586.xml,0.8958343863487244,nl,
nl,35674.xml,0.8958398103713989,nl,
nl,14616.xml,0.895841658115387,nl,
nl,11441.xml,0.8958710432052612,nl,
nl,21182.xml,0.8958773612976074,nl,
nl,3109.xml,0.8958929181098938,nl,
nl,52937.xml,0.8958958387374878,nl,
nl,100228.xml,0.8958998918533325,nl,
nl,180257.xml,0.8959026336669922,nl,
nl,185349.xml,0.8959062099456787,nl,
nl,111272.xml,0.8959126472473145,nl,
nl,183690.xml,0.8959202766418457,nl,
nl,193221.xml,0.8959220051765442,nl,
nl,19936.xml,0.8959261775016785,nl,
nl,6067.xml,0.8959268927574158,nl,
nl,19190.xml,0.8959285616874695,nl,
nl,161513.xml,0.8959384560585022,nl,
nl,20187.xml,0.8959453701972961,nl,
nl,116040.xml,0.8959609270095825,nl,
nl,111265.xml,0.8959688544273376,nl,
nl,7800.xml,0.8959699273109436,nl,
nl,13089.xml,0.8959736824035645,nl,
nl,10044.xml,0.895982027053833,nl,
nl,192299.xml,0.8959879279136658,nl,
nl,7168.xml,0.8960023522377014,nl,
nl,20305.xml,0.8960134387016296,nl,
nl,188103.xml,0.8960362076759338,nl,
nl,119778.xml,0.8960455656051636,nl,
nl,9829.xml,0.8960456848144531,nl,
nl,116671.xml,0.8960457444190979,nl,
nl,13363.xml,0.8960458040237427,nl,
nl,10098.xml,0.8960463404655457,nl,
nl,22090.xml,0.8960733413696289,nl,
nl,33972.xml,0.8960897326469421,nl,
nl,21545.xml,0.8960907459259033,nl,
nl,157752.xml,0.8960908055305481,nl,
nl,21391.xml,0.8961005806922913,nl,
nl,156930.xml,0.8961057662963867,nl,
nl,185408.xml,0.8961136937141418,nl,
nl,165398.xml,0.8961398005485535,nl,
nl,119514.xml,0.8961422443389893,nl,
nl,11970.xml,0.8961485624313354,nl,
nl,178705.xml,0.8961513042449951,nl,
nl,12294.xml,0.896184504032135,nl,
nl,21346.xml,0.8961862921714783,nl,
nl,179968.xml,0.8962275385856628,nl,
nl,8041.xml,0.8962417840957642,nl,
nl,1864.xml,0.8962425589561462,nl,
nl,8038.xml,0.8962610960006714,nl,
nl,114092.xml,0.8962955474853516,nl,
nl,148266.xml,0.8963042497634888,nl,
nl,162318.xml,0.8963174223899841,nl,
nl,182721.xml,0.8963192701339722,nl,
nl,18678.xml,0.8963370323181152,nl,
nl,10338.xml,0.8963395953178406,nl,
nl,10763.xml,0.896344780921936,nl,
nl,4464.xml,0.8963589072227478,nl,
nl,181904.xml,0.8963622450828552,nl,
nl,4254.xml,0.8964043855667114,nl,
nl,176844.xml,0.8964062333106995,nl,
nl,19903.xml,0.8964101076126099,nl,
nl,21264.xml,0.8964114785194397,nl,
nl,161978.xml,0.8964235186576843,nl,
nl,11866.xml,0.8964289426803589,nl,
nl,149034.xml,0.8964525461196899,nl,
nl,188916.xml,0.8964930772781372,nl,
nl,178698.xml,0.8965138792991638,nl,
nl,180266.xml,0.8965520262718201,nl,
nl,20157.xml,0.8965520858764648,nl,
nl,35331.xml,0.896556556224823,nl,
nl,165344.xml,0.8965685367584229,nl,
nl,36041.xml,0.8965827226638794,nl,
nl,180486.xml,0.8966171145439148,nl,
nl,7790.xml,0.896618127822876,nl,
nl,14664.xml,0.8966231346130371,nl,
nl,130682.xml,0.8966425061225891,nl,
nl,115378.xml,0.8966439366340637,nl,
nl,129537.xml,0.8966550827026367,nl,
nl,32783.xml,0.8966699838638306,nl,
nl,176549.xml,0.8966841101646423,nl,
nl,1545.xml,0.8966881632804871,nl,
nl,161674.xml,0.8967088460922241,nl,
nl,156278.xml,0.8967164754867554,nl,
nl,178652.xml,0.8967203497886658,nl,
nl,35376.xml,0.8967455625534058,nl,
nl,10827.xml,0.8967462182044983,nl,
nl,21136.xml,0.8967723250389099,nl,
nl,111255.xml,0.8968172073364258,nl,
nl,164547.xml,0.8968328833580017,nl,
nl,13316.xml,0.8968597650527954,nl,
nl,4268.xml,0.8968693017959595,nl,
nl,148241.xml,0.8968775272369385,nl,
nl,111789.xml,0.8968824148178101,nl,
nl,6890.xml,0.8969046473503113,nl,
nl,3110.xml,0.8969101905822754,nl,
nl,32828.xml,0.8969317674636841,nl,
nl,20151.xml,0.8969710469245911,nl,
nl,11832.xml,0.8969829082489014,nl,
nl,164056.xml,0.896994948387146,nl,
nl,182655.xml,0.8970108032226562,nl,
nl,185726.xml,0.8970290422439575,nl,
nl,180669.xml,0.897060751914978,nl,
nl,22076.xml,0.8971090316772461,nl,
nl,10337.xml,0.8971207737922668,nl,
nl,191360.xml,0.8971350789070129,nl,
nl,187933.xml,0.8971384763717651,nl,
nl,9555.xml,0.897140383720398,nl,
nl,186687.xml,0.8971430659294128,nl,
nl,123312.xml,0.8971564173698425,nl,
nl,2738.xml,0.8971646428108215,nl,
nl,18501.xml,0.8971648216247559,nl,
nl,21393.xml,0.8971722722053528,nl,
nl,15649.xml,0.8971754312515259,nl,
nl,185948.xml,0.8971782326698303,nl,
nl,176083.xml,0.8971884846687317,nl,
nl,4259.xml,0.8971909284591675,nl,
nl,10702.xml,0.8971989154815674,nl,
nl,120738.xml,0.8972139358520508,nl,
nl,114340.xml,0.8972153067588806,nl,
nl,158268.xml,0.8972572684288025,nl,
nl,36067.xml,0.8972664475440979,nl,
nl,175121.xml,0.8972811102867126,nl,
nl,181929.xml,0.897304356098175,nl,
nl,3191.xml,0.8973091840744019,nl,
nl,3566.xml,0.8973475098609924,nl,
nl,114568.xml,0.8973481059074402,nl,
nl,9535.xml,0.8973560333251953,nl,
nl,111724.xml,0.8973716497421265,nl,
nl,193429.xml,0.8973851203918457,nl,
nl,3235.xml,0.897391676902771,nl,
nl,180497.xml,0.8974100351333618,nl,
nl,117594.xml,0.8974440693855286,nl,
nl,118690.xml,0.8975180983543396,nl,
nl,21344.xml,0.8975219130516052,nl,
nl,13040.xml,0.8975474238395691,nl,
nl,32489.xml,0.8975504636764526,nl,
nl,183520.xml,0.8975803256034851,nl,
nl,13379.xml,0.8976365923881531,nl,
nl,180107.xml,0.8976698517799377,nl,
nl,189655.xml,0.8976790904998779,nl,
nl,185732.xml,0.8977006077766418,nl,
nl,53001.xml,0.8977053761482239,nl,
nl,163053.xml,0.8977075815200806,nl,
nl,186120.xml,0.8977118730545044,nl,
nl,157256.xml,0.8977437019348145,nl,
nl,38806.xml,0.8977459073066711,nl,
nl,21388.xml,0.8977468013763428,nl,
nl,35667.xml,0.8977475166320801,nl,
nl,184941.xml,0.8977490663528442,nl,
nl,123309.xml,0.8977676033973694,nl,
nl,19909.xml,0.8977727293968201,nl,
nl,19212.xml,0.8977801203727722,nl,
nl,11560.xml,0.8977851271629333,nl,
nl,4972.xml,0.8977888822555542,nl,
nl,164573.xml,0.8977929353713989,nl,
nl,111880.xml,0.8978238701820374,nl,
nl,120274.xml,0.8978455662727356,nl,
nl,19696.xml,0.8978646397590637,nl,
nl,118855.xml,0.8978704214096069,nl,
nl,19925.xml,0.8978873491287231,nl,
nl,1774.xml,0.8978990316390991,nl,
nl,161629.xml,0.8979145884513855,nl,
nl,12745.xml,0.8979583382606506,nl,
nl,191395.xml,0.8979890942573547,nl,
nl,116860.xml,0.8979988694190979,nl,
nl,35397.xml,0.8980042934417725,nl,
nl,155.xml,0.8980180025100708,nl,
nl,185735.xml,0.898036539554596,nl,
nl,9964.xml,0.8980366587638855,nl,
nl,19224.xml,0.8980637192726135,nl,
nl,35929.xml,0.8980695009231567,nl,
nl,11542.xml,0.8980801701545715,nl,
nl,21453.xml,0.8980869650840759,nl,
nl,9565.xml,0.8980886340141296,nl,
nl,11825.xml,0.8981103897094727,nl,
nl,116228.xml,0.8981461524963379,nl,
nl,20055.xml,0.898166835308075,nl,
nl,160763.xml,0.8981753587722778,nl,
nl,9544.xml,0.8981806039810181,nl,
nl,13938.xml,0.8981869220733643,nl,
nl,34072.xml,0.8981902599334717,nl,
nl,185321.xml,0.8981961607933044,nl,
nl,193409.xml,0.8981999158859253,nl,
nl,165220.xml,0.8982287049293518,nl,
nl,119483.xml,0.8982310891151428,nl,
nl,21436.xml,0.8982311487197876,nl,
nl,188441.xml,0.8982447385787964,nl,
nl,155015.xml,0.8982706069946289,nl,
nl,12810.xml,0.8983157873153687,nl,
nl,19945.xml,0.8983458876609802,nl,
nl,117660.xml,0.8983464241027832,nl,
nl,6847.xml,0.8983557820320129,nl,
nl,53002.xml,0.8983603119850159,nl,
nl,111214.xml,0.8983704447746277,nl,
nl,10262.xml,0.8983871936798096,nl,
nl,33663.xml,0.8983895778656006,nl,
nl,23904.xml,0.8983933329582214,nl,
nl,3317.xml,0.8983944654464722,nl,
nl,21236.xml,0.898400604724884,nl,
nl,185729.xml,0.8984023928642273,nl,
nl,118500.xml,0.8984065651893616,nl,
nl,180493.xml,0.8984223008155823,nl,
nl,158594.xml,0.898429811000824,nl,
nl,9744.xml,0.8984385132789612,nl,
nl,155439.xml,0.8984479904174805,nl,
nl,21356.xml,0.8984608054161072,nl,
nl,21416.xml,0.8984649777412415,nl,
nl,184464.xml,0.8984774947166443,nl,
nl,5004.xml,0.8985031843185425,nl,
nl,4157.xml,0.8985059857368469,nl,
nl,20424.xml,0.8985065817832947,nl,
nl,187073.xml,0.8985241651535034,nl,
nl,163058.xml,0.8985307812690735,nl,
nl,183583.xml,0.8985325694084167,nl,
nl,12684.xml,0.8985362648963928,nl,
nl,187262.xml,0.8985685110092163,nl,
nl,115009.xml,0.8985868096351624,nl,
nl,183993.xml,0.898590087890625,nl,
nl,24492.xml,0.8986009359359741,nl,
nl,19385.xml,0.8986047506332397,nl,
nl,176656.xml,0.8986421227455139,nl,
nl,115392.xml,0.8986645936965942,nl,
nl,36964.xml,0.8986744284629822,nl,
nl,189.xml,0.8986762166023254,nl,
nl,1806.xml,0.8986763954162598,nl,
nl,16639.xml,0.8986825346946716,nl,
nl,13758.xml,0.8986872434616089,nl,
nl,20377.xml,0.8987054824829102,nl,
nl,117688.xml,0.8987166285514832,nl,
nl,192176.xml,0.8987218737602234,nl,
nl,114085.xml,0.8987360000610352,nl,
nl,159122.xml,0.8987592458724976,nl,
nl,19475.xml,0.8987617492675781,nl,
nl,4207.xml,0.898763120174408,nl,
nl,165750.xml,0.898777186870575,nl,
nl,189640.xml,0.8987792134284973,nl,
nl,13481.xml,0.8987892270088196,nl,
nl,1675.xml,0.8988108038902283,nl,
nl,35782.xml,0.8988112211227417,nl,
nl,19426.xml,0.8988144397735596,nl,
nl,20869.xml,0.8988229036331177,nl,
nl,6175.xml,0.8988321423530579,nl,
nl,183812.xml,0.8988588452339172,nl,
nl,187195.xml,0.8988723158836365,nl,
nl,112082.xml,0.8988849520683289,nl,
nl,176973.xml,0.8988910913467407,nl,
nl,161004.xml,0.8989105224609375,nl,
nl,13832.xml,0.8989248275756836,nl,
nl,123231.xml,0.8989300727844238,nl,
nl,19498.xml,0.8989454507827759,nl,
nl,159429.xml,0.8989694118499756,nl,
nl,191731.xml,0.898982584476471,nl,
nl,123634.xml,0.8990030288696289,nl,
nl,175831.xml,0.8990134596824646,nl,
nl,118296.xml,0.8990435004234314,nl,
nl,162103.xml,0.8990728259086609,nl,
nl,18180.xml,0.8990890979766846,nl,
nl,19430.xml,0.8990965485572815,nl,
nl,176784.xml,0.8991092443466187,nl,
nl,13968.xml,0.8991262912750244,nl,
nl,6220.xml,0.8991279602050781,nl,
nl,19192.xml,0.8991596102714539,nl,
nl,115354.xml,0.8991721868515015,nl,
nl,1703.xml,0.8992063403129578,nl,
nl,16524.xml,0.8992138504981995,nl,
nl,21755.xml,0.8992152810096741,nl,
nl,21749.xml,0.8992260694503784,nl,
nl,12563.xml,0.8992419242858887,nl,
nl,12593.xml,0.8992513418197632,nl,
nl,111295.xml,0.8992629051208496,nl,
nl,35322.xml,0.8992711305618286,nl,
nl,13373.xml,0.8993244767189026,nl,
nl,151849.xml,0.8993249535560608,nl,
nl,2111.xml,0.8993760943412781,nl,
nl,10297.xml,0.8993765115737915,nl,
nl,117722.xml,0.899377167224884,nl,
nl,115910.xml,0.8993901610374451,nl,
nl,3271.xml,0.8994011282920837,nl,
nl,165276.xml,0.8994054794311523,nl,
nl,26838.xml,0.8994060754776001,nl,
nl,13929.xml,0.8994138240814209,nl,
nl,192532.xml,0.8994293212890625,nl,
nl,182725.xml,0.8994321823120117,nl,
nl,118578.xml,0.8994335532188416,nl,
nl,149128.xml,0.8994343280792236,nl,
nl,11463.xml,0.8994425535202026,nl,
nl,1798.xml,0.8994458317756653,nl,
nl,166979.xml,0.8994570374488831,nl,
nl,186738.xml,0.899470865726471,nl,
nl,191658.xml,0.8994759321212769,nl,
nl,111621.xml,0.899476945400238,nl,
nl,164760.xml,0.8995285034179688,nl,
nl,35384.xml,0.8995388150215149,nl,
nl,147760.xml,0.8995543718338013,nl,
nl,25708.xml,0.8996038436889648,nl,
nl,119774.xml,0.8996086716651917,nl,
nl,8120.xml,0.8996313810348511,nl,
nl,189060.xml,0.8996654152870178,nl,
nl,111824.xml,0.899674117565155,nl,
nl,117931.xml,0.8996780514717102,nl,
nl,123781.xml,0.8996812701225281,nl,
nl,188752.xml,0.899704098701477,nl,
nl,5035.xml,0.8997194766998291,nl,
nl,118052.xml,0.8997516632080078,nl,
nl,2465.xml,0.8997637629508972,nl,
nl,156551.xml,0.8997652530670166,nl,
nl,111694.xml,0.8997898697853088,nl,
nl,10243.xml,0.8997964262962341,nl,
nl,18205.xml,0.8998016715049744,nl,
nl,35687.xml,0.8998023271560669,nl,
nl,193246.xml,0.8998249769210815,nl,
nl,117036.xml,0.8998302817344666,nl,
nl,13075.xml,0.8998364210128784,nl,
nl,4560.xml,0.8998438715934753,nl,
nl,117653.xml,0.8998532891273499,nl,
nl,19431.xml,0.8998532891273499,nl,
nl,189689.xml,0.8998620510101318,nl,
nl,115843.xml,0.8998623490333557,nl,
nl,191747.xml,0.8998655080795288,nl,
nl,21207.xml,0.8998671174049377,nl,
nl,7992.xml,0.8998717665672302,nl,
nl,160871.xml,0.8998814225196838,nl,
nl,6918.xml,0.8999062776565552,nl,
nl,36563.xml,0.8999242186546326,nl,
nl,9546.xml,0.8999327421188354,nl,
nl,19372.xml,0.8999414443969727,nl,
nl,10744.xml,0.8999420404434204,nl,
nl,193395.xml,0.8999444246292114,nl,
nl,20191.xml,0.8999583721160889,nl,
nl,188712.xml,0.8999626040458679,nl,
nl,35935.xml,0.8999863266944885,nl,
nl,13239.xml,0.8999879360198975,nl,
nl,180635.xml,0.9000004529953003,nl,
nl,4173.xml,0.9000029563903809,nl,
nl,7781.xml,0.9000030755996704,nl,
nl,121041.xml,0.9000117778778076,nl,
nl,100238.xml,0.9000470042228699,nl,
nl,14006.xml,0.9000746607780457,nl,
nl,9553.xml,0.9000933766365051,nl,
nl,193292.xml,0.9001155495643616,nl,
nl,9955.xml,0.9001190066337585,nl,
nl,4251.xml,0.9001684188842773,nl,
nl,185932.xml,0.9002038836479187,nl,
nl,20248.xml,0.9002095460891724,nl,
nl,114180.xml,0.9002150297164917,nl,
nl,35684.xml,0.9002154469490051,nl,
nl,4151.xml,0.9002156257629395,nl,
nl,187245.xml,0.9002173542976379,nl,
nl,130690.xml,0.9002246856689453,nl,
nl,167838.xml,0.9002248048782349,nl,
nl,117033.xml,0.9002305269241333,nl,
nl,53571.xml,0.9002322554588318,nl,
nl,191399.xml,0.900240957736969,nl,
nl,158552.xml,0.9002456068992615,nl,
nl,10024.xml,0.9002495408058167,nl,
nl,148267.xml,0.9002669453620911,nl,
nl,9899.xml,0.9002712368965149,nl,
nl,35730.xml,0.9002723693847656,nl,
nl,10017.xml,0.900288999080658,nl,
nl,162349.xml,0.9003020524978638,nl,
nl,188467.xml,0.9003026485443115,nl,
nl,114907.xml,0.9003087878227234,nl,
nl,185048.xml,0.9003178477287292,nl,
nl,2922.xml,0.900319516658783,nl,
nl,7239.xml,0.900320291519165,nl,
nl,147640.xml,0.9003276824951172,nl,
nl,35329.xml,0.9003476500511169,nl,
nl,21132.xml,0.9003524780273438,nl,
nl,21392.xml,0.9003610014915466,nl,
nl,23594.xml,0.9003643989562988,nl,
nl,188460.xml,0.9003722667694092,nl,
nl,165596.xml,0.9004124999046326,nl,
nl,184374.xml,0.9004279971122742,nl,
nl,33701.xml,0.9004319310188293,nl,
nl,11888.xml,0.9004576802253723,nl,
nl,176076.xml,0.9004659652709961,nl,
nl,40934.xml,0.9004662036895752,nl,
nl,188512.xml,0.9004672765731812,nl,
nl,182416.xml,0.9004786014556885,nl,
nl,3510.xml,0.9005215764045715,nl,
nl,121049.xml,0.9005271792411804,nl,
nl,116679.xml,0.9005292654037476,nl,
nl,9522.xml,0.9005366563796997,nl,
nl,6881.xml,0.90053790807724,nl,
nl,21396.xml,0.9005416631698608,nl,
nl,180412.xml,0.9005537629127502,nl,
nl,148058.xml,0.9005794525146484,nl,
nl,148589.xml,0.900583028793335,nl,
nl,188796.xml,0.9005834460258484,nl,
nl,193375.xml,0.9006152749061584,nl,
nl,119132.xml,0.9006357789039612,nl,
nl,111820.xml,0.9006445407867432,nl,
nl,162501.xml,0.9006457328796387,nl,
nl,184378.xml,0.9006497263908386,nl,
nl,117958.xml,0.9006572365760803,nl,
nl,176632.xml,0.9006747007369995,nl,
nl,160778.xml,0.9007061123847961,nl,
nl,112281.xml,0.9007415175437927,nl,
nl,20673.xml,0.9007425904273987,nl,
nl,121036.xml,0.9007462859153748,nl,
nl,147813.xml,0.900759756565094,nl,
nl,176363.xml,0.9007769823074341,nl,
nl,185912.xml,0.900793731212616,nl,
nl,115502.xml,0.9008010625839233,nl,
nl,51679.xml,0.9008110761642456,nl,
nl,2568.xml,0.9008301496505737,nl,
nl,176815.xml,0.9008400440216064,nl,
nl,149332.xml,0.9008855223655701,nl,
nl,115407.xml,0.9008963108062744,nl,
nl,157968.xml,0.9009072184562683,nl,
nl,32746.xml,0.900909423828125,nl,
nl,12289.xml,0.9009389877319336,nl,
nl,148197.xml,0.9009591341018677,nl,
nl,189594.xml,0.9009595513343811,nl,
nl,180094.xml,0.9009657502174377,nl,
nl,111832.xml,0.9009672999382019,nl,
nl,197.xml,0.9009692668914795,nl,
nl,10257.xml,0.9010098576545715,nl,
nl,20419.xml,0.9010157585144043,nl,
nl,191826.xml,0.9010277390480042,nl,
nl,185945.xml,0.9010317921638489,nl,
nl,111695.xml,0.9010467529296875,nl,
nl,3142.xml,0.9010528922080994,nl,
nl,8002.xml,0.9010615348815918,nl,
nl,19928.xml,0.9010764956474304,nl,
nl,11937.xml,0.9010933041572571,nl,
nl,159438.xml,0.9010960459709167,nl,
nl,158944.xml,0.90110844373703,nl,
nl,184270.xml,0.9011526703834534,nl,
nl,117162.xml,0.9011611342430115,nl,
nl,11785.xml,0.9011679291725159,nl,
nl,187494.xml,0.9011713266372681,nl,
nl,187542.xml,0.9011749625205994,nl,
nl,13877.xml,0.9011772871017456,nl,
nl,163271.xml,0.9011937975883484,nl,
nl,152974.xml,0.9012031555175781,nl,
nl,9094.xml,0.9012186527252197,nl,
nl,8175.xml,0.9012218117713928,nl,
nl,120786.xml,0.9012227058410645,nl,
nl,117640.xml,0.9012258052825928,nl,
nl,191738.xml,0.9012355804443359,nl,
nl,21365.xml,0.9012463092803955,nl,
nl,18181.xml,0.9012548327445984,nl,
nl,187493.xml,0.9012605547904968,nl,
nl,13790.xml,0.9013224840164185,nl,
nl,120377.xml,0.9013227224349976,nl,
nl,184448.xml,0.901323139667511,nl,
nl,161560.xml,0.9013280272483826,nl,
nl,13176.xml,0.9013415575027466,nl,
nl,193285.xml,0.9013586044311523,nl,
nl,137977.xml,0.9013596773147583,nl,
nl,34153.xml,0.9013773202896118,nl,
nl,9514.xml,0.9013952612876892,nl,
nl,186349.xml,0.9013978242874146,nl,
nl,3540.xml,0.9014317393302917,nl,
nl,178682.xml,0.9014540314674377,nl,
nl,191711.xml,0.9014543890953064,nl,
nl,118612.xml,0.9014637470245361,nl,
nl,63260.xml,0.9014638066291809,nl,
nl,114089.xml,0.9014651775360107,nl,
nl,176688.xml,0.9014792442321777,nl,
nl,187209.xml,0.9014948010444641,nl,
nl,191939.xml,0.9015014171600342,nl,
nl,85.xml,0.9015120267868042,nl,
nl,13238.xml,0.9015280604362488,nl,
nl,2896.xml,0.9015336632728577,nl,
nl,3122.xml,0.9015340805053711,nl,
nl,7018.xml,0.901536226272583,nl,
nl,3176.xml,0.9015552401542664,nl,
nl,156077.xml,0.9015679359436035,nl,
nl,21180.xml,0.9015732407569885,nl,
nl,8025.xml,0.901573896408081,nl,
nl,34609.xml,0.9015839099884033,nl,
nl,189102.xml,0.9016050696372986,nl,
nl,7186.xml,0.9016115069389343,nl,
nl,40923.xml,0.9016220569610596,nl,
nl,20983.xml,0.901649534702301,nl,
nl,13204.xml,0.9016514420509338,nl,
nl,26341.xml,0.9016621112823486,nl,
fr,12138.xml,0.9016985893249512,fr,
nl,36178.xml,0.9017002582550049,nl,
nl,178262.xml,0.9017149806022644,nl,
nl,150556.xml,0.9017423391342163,nl,
nl,113786.xml,0.9017490148544312,nl,
nl,112078.xml,0.9017586708068848,nl,
nl,188283.xml,0.9017645716667175,nl,
nl,19215.xml,0.9017829895019531,nl,
nl,117715.xml,0.9017861485481262,nl,
nl,16819.xml,0.9017864465713501,nl,
nl,32682.xml,0.9017885327339172,nl,
nl,35846.xml,0.901792585849762,nl,
nl,117939.xml,0.9017978310585022,nl,
nl,34045.xml,0.9018357396125793,nl,
nl,117504.xml,0.9018452763557434,nl,
nl,30086.xml,0.9018473625183105,nl,
nl,117863.xml,0.9018536806106567,nl,
nl,9060.xml,0.901854395866394,nl,
nl,148235.xml,0.9018600583076477,nl,
nl,11764.xml,0.9018609523773193,nl,
nl,180104.xml,0.9018616080284119,nl,
nl,159391.xml,0.9018633365631104,nl,
nl,13771.xml,0.9018679857254028,nl,
nl,35990.xml,0.9018692970275879,nl,
nl,186712.xml,0.9018760919570923,nl,
nl,180364.xml,0.9018820524215698,nl,
nl,180332.xml,0.9019005298614502,nl,
nl,153486.xml,0.9019161462783813,nl,
nl,190141.xml,0.9019231200218201,nl,
nl,175890.xml,0.9019317626953125,nl,
nl,123587.xml,0.9019345045089722,nl,
nl,175977.xml,0.9019376635551453,nl,
fr,12136.xml,0.9019470810890198,fr,
nl,12728.xml,0.9019489884376526,nl,
nl,34607.xml,0.9019525647163391,nl,
nl,186318.xml,0.9019701480865479,nl,
nl,186729.xml,0.9019757509231567,nl,
nl,111253.xml,0.9019768834114075,nl,
nl,185218.xml,0.9019801616668701,nl,
nl,20840.xml,0.9019855856895447,nl,
nl,52936.xml,0.901987612247467,nl,
nl,20213.xml,0.9019894003868103,nl,
nl,160234.xml,0.9020234942436218,nl,
nl,34223.xml,0.9020289778709412,nl,
nl,20894.xml,0.9020382761955261,nl,
nl,4990.xml,0.9020525217056274,nl,
nl,11893.xml,0.9020794630050659,nl,
nl,9539.xml,0.9021295309066772,nl,
nl,36946.xml,0.9021339416503906,nl,
nl,21299.xml,0.9021419286727905,nl,
nl,12085.xml,0.9021499752998352,nl,
nl,4319.xml,0.9021530747413635,nl,
nl,9692.xml,0.9021639227867126,nl,
nl,6958.xml,0.9021672010421753,nl,
nl,2756.xml,0.9021718502044678,nl,
nl,13786.xml,0.902174174785614,nl,
nl,186791.xml,0.9021769762039185,nl,
nl,111703.xml,0.9022048115730286,nl,
nl,155914.xml,0.9022060036659241,nl,
nl,178688.xml,0.9022247791290283,nl,
nl,100111.xml,0.9022321701049805,nl,
nl,20698.xml,0.9022335410118103,nl,
nl,13971.xml,0.9022446274757385,nl,
nl,32678.xml,0.9022805094718933,nl,
nl,129641.xml,0.9022844433784485,nl,
nl,35887.xml,0.902285635471344,nl,
nl,10047.xml,0.9023069739341736,nl,
nl,35786.xml,0.9023250937461853,nl,
nl,152948.xml,0.9023484587669373,nl,
nl,26488.xml,0.9023535251617432,nl,
nl,2164.xml,0.902360200881958,nl,
nl,186986.xml,0.9023634195327759,nl,
nl,12287.xml,0.9023751616477966,nl,
nl,26512.xml,0.9023782014846802,nl,
nl,111275.xml,0.9023829102516174,nl,
nl,100187.xml,0.9023985266685486,nl,
nl,150585.xml,0.9024078845977783,nl,
nl,14594.xml,0.9024086594581604,nl,
nl,20548.xml,0.9024155139923096,nl,
nl,8206.xml,0.9024158716201782,nl,
nl,10330.xml,0.9024291038513184,nl,
nl,20813.xml,0.9024311304092407,nl,
nl,178635.xml,0.9024417996406555,nl,
nl,165195.xml,0.90245521068573,nl,
nl,114886.xml,0.9024639129638672,nl,
nl,1562.xml,0.9024834036827087,nl,
nl,154539.xml,0.9024950265884399,nl,
nl,13039.xml,0.9025023579597473,nl,
nl,147771.xml,0.9025024771690369,nl,
nl,117760.xml,0.9025362730026245,nl,
nl,161366.xml,0.9025492668151855,nl,
nl,21117.xml,0.9025713205337524,nl,
nl,182599.xml,0.9025883078575134,nl,
